reservation_id,user_id,flight_id,flight_time,route,flight_duration
38779,69,193447,2022-12-10 21:52:47,AKLKTM,4.75
848111,89,2314,2022-12-06 08:10:28,AKLKTM,4.75
493052,54,238184,2022-12-01 06:43:06,AKLKUL,8.83
552870,114,701443,2022-09-14 19:03:26,AKLKUL,8.83
821648,1,487664,2023-04-02 11:46:51,AKLKUL,8.83
440633,127,75483,2023-05-31 18:28:34,AKLKUL,8.83
166314,66,39607,2023-07-20 04:48:48,AKLKUL,8.83
25958,133,358643,2022-09-04 13:44:39,AKLKUL,8.83
259165,117,79397,2022-11-07 09:44:33,AKLKUL,8.83
457069,14,46570,2023-01-10 01:17:37,AKLKUL,8.83
75540,44,149586,2023-01-31 18:16:55,AKLKUL,8.83
864583,110,212332,2023-02-17 11:54:07,AKLKUL,8.83
259876,2,610643,2023-04-06 08:23:23,AKLKUL,8.83
255561,83,291476,2023-01-19 01:46:43,AKLKUL,8.83
962208,78,683885,2023-02-09 12:48:48,AKLKUL,8.83
598464,117,331850,2023-06-25 01:11:42,AKLKUL,8.83
904804,134,416813,2022-08-21 23:10:47,AKLKUL,8.83
295595,19,538652,2023-07-08 19:33:45,AKLKUL,8.83
471153,116,270022,2023-03-02 18:22:33,AKLKUL,8.83
325193,78,251980,2022-11-05 15:08:31,AKLKUL,8.83
794610,38,254401,2022-12-15 21:51:18,AKLKUL,8.83
418782,75,355548,2022-10-31 22:48:39,AKLKUL,8.83
681220,31,425984,2022-08-29 02:43:10,AKLKUL,8.83
472775,125,407620,2023-08-02 14:56:45,AKLKUL,8.83
215206,27,705527,2023-04-23 13:51:58,AKLKUL,8.83
301914,38,939859,2023-01-29 13:51:16,AKLKUL,8.83
885782,66,764235,2022-09-26 09:11:18,AKLKUL,8.83
318507,69,706729,2023-01-04 22:16:44,AKLKUL,8.83
668619,14,526548,2022-12-03 03:33:45,AKLKUL,8.83
909651,76,348766,2022-10-06 00:46:33,AKLKUL,8.83
218665,122,964583,2022-10-08 17:47:18,AKLKUL,8.83
642635,33,391767,2023-05-04 10:30:50,AKLKUL,8.83
432239,42,261914,2023-02-13 22:34:12,AKLKUL,8.83
799904,124,958557,2022-08-19 13:17:09,AKLKUL,8.83
316628,72,835051,2022-11-09 19:28:23,AKLKUL,8.83
831962,46,855049,2023-04-22 14:57:17,AKLKUL,8.83
180710,97,69921,2022-11-26 23:37:13,AKLKUL,8.83
50314,35,465552,2023-07-17 18:42:44,AKLKUL,8.83
816760,15,172781,2023-08-06 04:51:49,AKLKUL,8.83
105740,22,341213,2023-07-21 03:24:38,AKLKUL,8.83
682125,101,308011,2023-02-07 17:50:33,AKLKUL,8.83
70266,117,716883,2022-10-23 05:32:21,AKLKUL,8.83
345775,87,994798,2023-06-15 21:41:55,AKLKUL,8.83
890976,68,310098,2023-01-24 02:35:24,AKLKUL,8.83
717522,97,953855,2023-07-29 14:42:51,AKLKUL,8.83
22903,36,546434,2022-11-19 07:51:01,AKLKUL,8.83
825140,135,238273,2023-03-02 05:16:43,AKLKUL,8.83
342670,78,888078,2022-08-17 14:14:21,AKLKUL,8.83
768316,39,277577,2022-12-16 00:03:58,AKLKUL,8.83
777686,70,853538,2023-02-17 01:54:43,AKLKUL,8.83
756111,72,4051,2022-08-19 04:23:39,AKLKUL,8.83
475608,3,898770,2023-04-22 04:19:13,AKLKUL,8.83
84126,115,749099,2023-02-28 16:21:25,AKLKUL,8.83
752879,80,407348,2023-02-17 19:11:31,AKLKUL,8.83
46921,59,915070,2022-10-16 09:54:50,AKLKUL,8.83
185040,69,918715,2023-06-23 19:07:47,AKLKUL,8.83
843283,36,849469,2022-10-24 09:59:21,AKLKUL,8.83
702111,4,848906,2023-05-03 02:48:36,AKLKUL,8.83
131297,68,334576,2022-11-16 04:24:50,AKLKUL,8.83
790303,85,324742,2023-05-25 09:45:58,AKLKUL,8.83
439822,116,884709,2023-06-13 10:51:35,AKLKUL,8.83
523055,43,827718,2023-05-16 09:14:40,AKLKUL,8.83
105289,121,275301,2023-07-23 03:05:36,AKLKUL,8.83
370743,18,679640,2022-11-23 08:04:19,AKLKUL,8.83
248128,93,122411,2022-09-20 21:58:08,AKLKUL,8.83
489244,138,277226,2022-10-28 18:57:38,AKLKUL,8.83
928259,29,352459,2022-10-02 21:46:26,AKLKUL,8.83
608652,116,661594,2023-07-30 15:19:00,AKLKUL,8.83
819122,46,464806,2023-07-17 03:14:25,AKLKUL,8.83
983519,56,560511,2023-05-31 16:40:01,AKLKUL,8.83
685249,79,432013,2023-02-24 02:54:57,AKLKUL,8.83
936342,66,309451,2023-04-21 19:48:43,AKLKUL,8.83
390859,59,703416,2023-06-20 01:43:24,AKLKUL,8.83
34559,44,626620,2022-09-17 12:22:30,AKLKUL,8.83
618669,94,634477,2023-03-05 08:53:21,AKLKUL,8.83
761054,1,327528,2023-07-19 16:53:47,AKLKUL,8.83
445586,82,886458,2023-06-22 02:04:59,AKLKUL,8.83
43033,88,299190,2023-06-18 23:52:11,AKLKUL,8.83
422108,30,490594,2022-10-09 18:19:13,AKLKUL,8.83
944613,56,266103,2023-04-16 20:59:52,AKLKUL,8.83
509030,72,759456,2023-06-22 10:20:36,AKLKUL,8.83
413422,113,467406,2023-04-22 23:53:56,AKLKUL,8.83
39138,83,46655,2023-03-09 03:32:13,AKLKUL,8.83
959166,15,734357,2023-07-13 23:46:25,AKLKUL,8.83
689218,90,754434,2022-11-04 01:35:15,AKLKUL,8.83
944929,26,620607,2023-05-16 03:54:07,AKLKUL,8.83
793668,110,466953,2023-05-16 10:26:18,AKLKUL,8.83
79776,78,131902,2022-09-03 10:18:31,AKLKUL,8.83
845180,57,242276,2022-11-13 13:07:11,AKLKUL,8.83
787360,118,23784,2023-02-28 09:26:11,AKLKUL,8.83
499333,49,246797,2023-07-17 12:44:17,AKLKUL,8.83
16343,47,230198,2023-01-29 20:59:47,AKLKUL,8.83
175316,18,92805,2022-10-02 02:54:32,AKLKUL,8.83
402436,81,844504,2023-02-18 16:12:09,AKLKUL,8.83
900387,31,933140,2023-06-07 08:35:51,AKLKUL,8.83
162505,15,718360,2023-05-07 12:11:29,AKLKUL,8.83
535952,81,899751,2023-02-21 12:51:29,AKLKUL,8.83
539231,120,812432,2023-07-27 21:41:26,AKLKUL,8.83
521404,133,347491,2023-07-08 09:30:43,AKLKUL,8.83
184600,20,176050,2023-05-14 03:50:40,AKLKUL,8.83
611259,115,727334,2022-12-03 22:02:43,AKLKUL,8.83
694903,130,326076,2022-09-06 23:11:11,AKLKUL,8.83
426217,127,170238,2022-10-16 22:46:17,AKLKUL,8.83
799939,85,600694,2023-08-02 02:34:26,AKLKUL,8.83
566721,63,796695,2022-09-11 21:29:53,AKLKUL,8.83
468715,71,539517,2023-06-06 17:47:50,AKLKUL,8.83
807559,32,141728,2023-01-01 17:59:33,AKLKUL,8.83
987650,116,764261,2022-08-31 05:37:16,AKLKUL,8.83
346016,130,11019,2023-05-05 02:58:59,AKLKUL,8.83
272343,65,735426,2022-10-05 11:44:04,AKLKUL,8.83
632640,11,79597,2022-10-26 02:26:02,AKLKUL,8.83
200179,27,218349,2022-11-28 23:55:11,AKLKUL,8.83
65597,114,662088,2023-04-27 13:07:08,AKLKUL,8.83
829966,77,243370,2022-09-29 00:26:55,AKLKUL,8.83
949414,9,892325,2022-09-16 01:13:06,AKLKUL,8.83
218400,129,185502,2023-03-05 12:29:18,AKLKUL,8.83
619238,33,382823,2022-12-23 22:26:52,AKLKUL,8.83
765620,22,918082,2022-09-22 21:59:43,AKLKUL,8.83
804789,134,701560,2022-08-29 16:01:04,AKLKUL,8.83
130692,64,360776,2022-10-04 04:40:55,AKLKUL,8.83
343453,41,505675,2022-10-19 14:00:37,AKLKUL,8.83
246675,84,819032,2022-09-23 21:37:05,AKLKUL,8.83
710355,51,555265,2023-06-23 03:22:26,AKLKUL,8.83
450726,18,61173,2023-03-19 12:39:08,AKLKUL,8.83
882249,97,605889,2023-02-02 20:35:08,AKLKUL,8.83
555292,121,911318,2022-12-18 17:20:12,AKLKUL,8.83
909443,17,108479,2022-08-31 15:02:44,AKLKUL,8.83
590323,126,704769,2022-10-12 15:50:53,AKLKUL,8.83
514718,54,49806,2022-08-29 23:37:26,AKLKUL,8.83
877814,36,327734,2022-10-13 10:57:13,AKLKUL,8.83
258231,24,744716,2023-05-22 09:13:12,AKLKUL,8.83
340723,79,684362,2023-05-19 09:40:24,AKLKUL,8.83
344602,60,257657,2023-02-07 19:20:00,AKLKUL,8.83
622643,121,236042,2023-06-29 00:57:39,AKLKUL,8.83
417231,111,60702,2023-05-03 02:14:00,AKLKUL,8.83
780444,77,729238,2023-02-05 19:12:12,AKLKUL,8.83
275874,132,306007,2022-09-17 08:37:02,AKLKUL,8.83
761180,98,763958,2022-10-02 03:28:01,AKLKUL,8.83
822839,88,443621,2022-09-15 21:20:51,AKLKUL,8.83
929095,49,504628,2023-03-22 22:50:28,AKLKUL,8.83
705278,94,401778,2023-04-07 17:26:34,AKLKUL,8.83
356656,67,436257,2023-07-25 07:19:43,AKLKUL,8.83
627647,29,590345,2023-03-18 20:27:22,AKLKUL,8.83
476796,113,284448,2023-05-24 20:18:35,AKLKUL,8.83
225627,96,62074,2022-08-16 03:01:04,AKLKUL,8.83
768987,47,810015,2022-08-14 03:03:36,AKLKUL,8.83
826459,21,918319,2023-07-10 15:40:17,AKLKUL,8.83
904963,40,173391,2023-01-18 11:11:08,AKLKUL,8.83
121052,101,521849,2023-06-30 03:36:45,AKLKUL,8.83
209274,15,561071,2023-08-03 04:25:49,AKLKUL,8.83
691265,38,110299,2022-10-06 23:23:30,AKLKUL,8.83
621230,106,478761,2023-01-14 21:16:29,AKLKUL,8.83
832681,135,275202,2023-02-25 13:03:26,AKLKUL,8.83
704505,6,853053,2023-04-12 18:36:32,AKLKUL,8.83
981731,127,271150,2022-10-02 20:25:11,AKLKUL,8.83
461020,127,252087,2023-07-07 17:17:03,AKLKUL,8.83
210404,95,315285,2023-01-16 17:18:28,AKLKUL,8.83
190960,99,526910,2023-05-09 00:16:50,AKLKUL,8.83
684273,124,753210,2023-04-18 09:22:52,AKLKUL,8.83
746815,112,319132,2022-10-06 10:39:54,AKLKUL,8.83
238026,72,175813,2023-01-21 10:29:24,AKLKUL,8.83
123301,121,139393,2022-11-10 09:48:55,AKLKUL,8.83
703837,71,245116,2023-07-03 10:33:51,AKLKUL,8.83
89993,7,81723,2023-03-22 03:05:22,AKLKUL,8.83
64909,62,177659,2023-01-04 21:23:28,AKLKUL,8.83
28166,21,762593,2023-04-29 21:05:19,AKLKUL,8.83
352984,54,83721,2023-07-13 04:12:14,AKLKUL,8.83
453451,71,72170,2023-02-15 14:03:35,AKLKUL,8.83
270542,19,857153,2022-11-17 18:32:38,AKLKUL,8.83
595490,116,247601,2023-05-03 15:09:43,AKLKUL,8.83
846686,10,525335,2022-12-28 16:48:23,AKLKUL,8.83
419788,66,637153,2023-01-19 05:42:46,AKLKUL,8.83
962321,54,784157,2022-11-28 08:54:55,AKLKUL,8.83
881229,24,1997,2022-11-24 03:06:19,AKLKUL,8.83
328166,17,143214,2023-03-11 15:08:36,AKLKUL,8.83
221198,103,807123,2023-06-23 03:41:42,AKLKUL,8.83
90835,83,167569,2023-04-29 01:30:35,AKLKUL,8.83
226236,31,932116,2022-11-05 16:29:42,AKLKUL,8.83
983851,97,392969,2023-05-18 15:27:52,AKLKUL,8.83
741289,107,143626,2022-12-29 08:04:31,AKLKUL,8.83
939796,73,791492,2022-08-21 08:18:00,AKLKUL,8.83
285281,138,913333,2022-09-20 01:43:02,AKLKUL,8.83
375413,73,145969,2023-02-21 08:20:32,AKLKUL,8.83
312750,92,678858,2023-01-27 08:18:42,AKLKUL,8.83
968892,100,139055,2022-09-22 22:33:33,AKLKUL,8.83
358348,24,365927,2023-08-05 16:26:51,AKLKUL,8.83
96776,83,322383,2022-12-18 11:15:50,AKLKUL,8.83
352874,13,657041,2022-10-11 03:59:16,AKLKUL,8.83
418049,83,418270,2023-04-04 07:11:02,AKLKUL,8.83
299915,96,937279,2022-12-10 03:47:30,AKLKUL,8.83
64267,12,291214,2023-05-14 02:07:32,AKLKUL,8.83
945225,30,848234,2022-11-28 02:45:46,AKLKUL,8.83
979694,131,986738,2023-06-08 11:06:42,AKLKUL,8.83
596804,85,801292,2022-12-10 11:23:29,AKLKUL,8.83
478675,114,320200,2023-05-27 10:11:16,AKLKUL,8.83
759862,46,364147,2023-06-25 09:41:27,AKLKUL,8.83
243761,54,97499,2023-05-18 13:30:08,AKLKUL,8.83
844320,119,962425,2023-08-05 16:44:38,AKLKUL,8.83
236333,102,355100,2022-10-14 16:24:12,AKLKUL,8.83
390849,78,79418,2023-06-04 15:31:27,AKLKUL,8.83
213197,57,357453,2022-11-28 00:25:05,AKLKUL,8.83
902740,56,184746,2022-11-18 07:27:18,AKLKUL,8.83
105160,94,264172,2023-04-05 02:01:26,AKLKUL,8.83
5144,62,561035,2022-11-16 14:08:51,AKLKUL,8.83
727472,113,130600,2023-03-09 15:30:18,AKLKUL,8.83
418156,103,35848,2022-11-11 17:51:18,AKLKUL,8.83
428966,126,776685,2022-10-03 06:35:58,AKLKUL,8.83
984859,87,102222,2022-09-03 08:31:05,AKLKUL,8.83
233182,55,568742,2023-07-22 16:42:33,AKLKUL,8.83
486950,95,503500,2023-07-08 06:55:27,AKLKUL,8.83
363055,73,754285,2023-01-07 15:37:26,AKLKUL,8.83
711705,126,307235,2023-01-13 15:29:03,AKLKUL,8.83
915881,28,488783,2023-03-13 06:06:32,AKLKUL,8.83
738223,114,933804,2023-04-02 20:15:43,AKLKUL,8.83
416287,81,205256,2023-04-29 10:14:39,AKLKUL,8.83
527560,17,5625,2022-11-02 16:06:11,AKLKUL,8.83
404915,73,254458,2022-09-22 22:33:21,AKLKUL,8.83
295783,79,674216,2022-09-12 13:47:32,AKLKUL,8.83
691035,135,595324,2023-02-13 09:29:30,AKLKUL,8.83
712719,25,219051,2023-01-24 07:25:06,AKLKUL,8.83
782455,71,707427,2023-03-30 00:48:24,AKLKUL,8.83
691539,43,503122,2023-05-26 00:26:49,AKLKUL,8.83
984440,90,301270,2023-07-11 13:47:08,AKLKUL,8.83
597211,115,36833,2023-07-11 02:22:33,AKLKUL,8.83
768655,133,84144,2023-06-01 16:32:20,AKLKUL,8.83
237940,89,733567,2023-06-19 22:58:09,AKLKUL,8.83
841474,121,342341,2022-10-02 17:45:48,AKLKUL,8.83
100217,112,734363,2022-12-31 14:25:17,AKLKUL,8.83
713116,89,468547,2023-06-18 07:00:18,AKLKUL,8.83
39603,60,505299,2022-12-19 00:39:29,AKLKUL,8.83
295560,115,255385,2023-02-22 06:37:56,AKLKUL,8.83
171435,74,25263,2023-05-05 12:42:28,AKLKUL,8.83
521460,62,177097,2023-07-17 19:33:20,AKLKUL,8.83
115388,78,921462,2023-06-28 15:11:47,AKLKUL,8.83
489422,1,200344,2023-01-19 13:53:07,AKLKUL,8.83
916169,87,302639,2023-03-17 11:50:21,AKLKUL,8.83
645793,71,352797,2023-07-18 21:29:26,AKLKUL,8.83
154821,29,321309,2023-07-06 14:42:38,AKLKUL,8.83
899974,93,100687,2023-02-03 10:18:55,AKLKUL,8.83
516091,70,464959,2023-07-27 19:47:26,AKLKUL,8.83
35003,31,853029,2023-04-26 02:52:54,AKLKUL,8.83
510264,102,918795,2023-08-01 21:51:59,AKLKUL,8.83
327720,37,700636,2023-02-05 23:12:16,AKLKUL,8.83
553952,37,573873,2022-10-18 09:28:41,AKLKUL,8.83
547423,64,537584,2022-10-09 04:59:11,AKLKUL,8.83
816809,92,190733,2022-09-04 22:11:06,AKLKUL,8.83
556230,58,642594,2022-10-03 14:59:11,AKLKUL,8.83
966540,138,591169,2023-02-18 19:31:10,AKLKUL,8.83
708498,77,417424,2023-08-03 22:49:29,AKLKUL,8.83
112312,17,94004,2023-06-10 10:32:07,AKLKUL,8.83
734745,128,206624,2022-12-21 03:16:16,AKLKUL,8.83
426369,112,43307,2023-02-13 15:15:46,AKLKUL,8.83
530167,59,646189,2022-10-04 23:45:50,AKLKUL,8.83
106194,125,431009,2023-03-29 12:57:17,AKLKUL,8.83
205778,136,936557,2022-09-06 12:54:42,AKLKUL,8.83
791624,66,551708,2022-12-17 12:55:16,AKLKUL,8.83
413532,48,503932,2022-09-17 22:20:26,AKLKUL,8.83
65475,29,76145,2023-01-02 19:19:28,AKLKUL,8.83
95639,122,954485,2023-05-06 01:45:07,AKLKUL,8.83
573095,99,462011,2022-10-30 21:11:18,AKLKUL,8.83
93910,75,830637,2022-10-02 04:14:56,AKLKUL,8.83
769187,93,309898,2023-01-08 13:55:56,AKLKUL,8.83
395563,35,572313,2022-09-21 09:19:04,AKLKUL,8.83
483558,60,528926,2023-06-04 17:21:30,AKLKUL,8.83
912602,43,764690,2023-02-27 20:14:15,AKLKUL,8.83
735881,33,133261,2023-01-12 04:30:26,AKLKUL,8.83
862322,46,839182,2023-05-17 19:40:51,AKLKUL,8.83
190203,3,962221,2022-09-09 19:39:29,AKLKUL,8.83
10276,12,997489,2023-08-03 03:44:40,AKLKUL,8.83
225335,35,82887,2023-06-10 07:01:09,AKLKUL,8.83
479504,130,343630,2022-12-02 22:50:07,AKLKUL,8.83
290242,17,973619,2022-09-21 00:25:35,AKLKUL,8.83
21142,28,816546,2023-03-30 16:56:23,AKLKUL,8.83
85989,32,742494,2023-03-25 17:23:02,AKLKUL,8.83
980327,59,733072,2022-12-08 22:21:15,AKLKUL,8.83
926847,110,893540,2023-05-22 20:49:01,AKLKUL,8.83
83331,38,337723,2023-08-06 13:59:15,AKLKUL,8.83
446462,52,35645,2022-09-22 22:19:29,AKLKUL,8.83
456447,84,636954,2023-01-26 16:29:36,AKLKUL,8.83
184742,77,52201,2022-09-15 04:17:05,AKLKUL,8.83
658266,121,150349,2023-04-24 11:33:59,AKLKUL,8.83
233469,7,649380,2023-06-28 05:30:28,AKLKUL,8.83
949353,70,24011,2022-08-10 06:52:48,AKLKUL,8.83
210238,109,502844,2023-04-27 14:44:45,AKLKUL,8.83
251656,82,483803,2023-03-22 14:50:16,AKLKUL,8.83
290079,98,472862,2023-05-18 08:32:41,AKLKUL,8.83
202280,91,83238,2022-12-31 20:26:42,AKLKUL,8.83
157850,71,25276,2022-12-03 20:53:37,AKLKUL,8.83
496263,71,133143,2022-12-13 18:59:18,AKLKUL,8.83
752431,103,186813,2023-03-30 20:24:04,AKLKUL,8.83
239027,134,784695,2022-11-30 17:27:36,AKLKUL,8.83
905149,28,103497,2023-03-30 03:19:32,AKLKUL,8.83
992872,77,661233,2023-07-29 11:26:37,AKLKUL,8.83
927487,80,920338,2023-04-07 19:21:01,AKLKUL,8.83
615294,98,22610,2023-01-06 09:31:10,AKLKUL,8.83
191327,102,650533,2023-03-09 01:44:11,AKLKUL,8.83
974028,2,316199,2023-01-03 08:04:34,AKLKUL,8.83
211373,98,462615,2022-09-23 05:39:45,AKLKUL,8.83
50659,58,519373,2023-07-11 03:14:36,AKLKUL,8.83
798986,77,245549,2022-11-13 03:10:40,AKLKUL,8.83
556035,54,626756,2023-03-31 10:34:01,AKLKUL,8.83
505710,70,786,2023-01-08 17:31:32,AKLKUL,8.83
817118,109,188925,2023-07-30 10:37:47,AKLKUL,8.83
336531,106,742023,2022-12-25 12:35:31,AKLKUL,8.83
274226,137,431061,2023-07-13 01:45:34,AKLKUL,8.83
205008,46,930027,2023-03-01 22:30:10,AKLKUL,8.83
737085,38,73424,2022-09-29 11:54:03,AKLKUL,8.83
328465,100,689666,2023-03-13 04:42:01,AKLKUL,8.83
97427,1,193588,2023-04-30 10:08:51,AKLKUL,8.83
403367,57,654418,2023-01-16 21:56:02,AKLKUL,8.83
398522,1,402904,2022-08-19 20:19:30,AKLKUL,8.83
101130,117,598553,2023-05-22 16:59:48,AKLKUL,8.83
301188,33,682007,2023-08-05 06:13:03,AKLKUL,8.83
1139,135,912255,2022-12-18 02:35:45,AKLKUL,8.83
36900,80,48214,2023-07-26 23:17:44,AKLKUL,8.83
250260,122,106866,2023-06-02 06:31:58,AKLKUL,8.83
3662,22,66743,2023-06-21 09:13:21,AKLKUL,8.83
331413,64,395184,2022-11-20 22:40:21,AKLKUL,8.83
351943,16,752928,2022-08-31 21:04:16,AKLKUL,8.83
894674,28,328127,2023-02-14 01:22:26,AKLKUL,8.83
775123,54,136673,2022-08-15 18:27:30,AKLKUL,8.83
609642,82,231558,2022-08-08 08:23:01,AKLKUL,8.83
989150,40,365631,2022-10-13 03:15:55,AKLKUL,8.83
543974,41,529622,2023-02-26 01:45:15,AKLKUL,8.83
336699,124,952076,2023-05-28 07:17:35,AKLKUL,8.83
745048,81,255791,2022-11-08 16:18:34,AKLKUL,8.83
330255,37,869710,2023-01-06 20:02:56,AKLKUL,8.83
356364,89,221476,2023-04-15 07:16:07,AKLKUL,8.83
422892,96,912585,2022-08-09 13:03:37,AKLKUL,8.83
589379,28,438419,2022-08-25 19:08:04,AKLKUL,8.83
457949,8,341630,2022-09-09 18:06:52,AKLKUL,8.83
275143,53,459786,2023-07-20 03:52:00,AKLKUL,8.83
982411,131,858524,2023-02-05 14:41:22,AKLKUL,8.83
713319,103,335546,2022-09-23 01:24:17,AKLKUL,8.83
445646,101,981112,2022-10-09 03:48:07,AKLKUL,8.83
180840,138,273085,2023-05-25 13:00:13,AKLKUL,8.83
395574,107,48077,2022-11-01 22:51:11,AKLKUL,8.83
519879,24,544756,2023-02-20 04:09:00,AKLKUL,8.83
121860,39,49264,2023-03-17 08:38:07,AKLKUL,8.83
696566,65,352381,2023-03-07 04:14:10,AKLKUL,8.83
815018,102,517996,2022-12-18 14:11:49,AKLKUL,8.83
299174,56,615407,2022-11-24 08:30:30,AKLKUL,8.83
626489,18,743896,2022-09-25 11:33:41,AKLKUL,8.83
276761,77,78828,2022-08-24 23:25:29,AKLKUL,8.83
489134,53,690759,2023-08-06 08:41:10,AKLKUL,8.83
383471,12,241956,2023-04-13 00:49:51,AKLKUL,8.83
517543,68,85122,2023-05-02 21:26:12,AKLKUL,8.83
264473,73,564944,2022-10-16 08:46:16,AKLKUL,8.83
954244,23,578527,2022-08-18 15:31:57,AKLKUL,8.83
862633,120,407047,2022-12-13 19:30:37,AKLKUL,8.83
563449,120,86442,2023-05-14 23:08:10,AKLKUL,8.83
964139,99,623870,2023-02-07 04:37:37,AKLKUL,8.83
855069,27,851436,2023-07-08 17:15:16,AKLKUL,8.83
963863,99,565852,2023-03-18 13:50:02,AKLKUL,8.83
612671,105,774694,2023-03-25 21:03:46,AKLKUL,8.83
